City_ID,city,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Sambava,MG,-14.27,50.17,74.07,90,43,8.86,scattered clouds
1,Kavaratti,IN,10.57,72.64,81.21,81,100,16.2,light rain
2,Bayji,IQ,34.93,43.49,65.77,27,0,6.58,clear sky
3,Ushuaia,AR,-54.8,-68.3,48.2,57,40,17.22,shower rain
4,Calvinia,ZA,-31.47,19.78,44.74,64,0,11.68,clear sky
5,Cape Town,ZA,-33.93,18.42,55.99,57,0,3.36,clear sky
6,Kattivakkam,IN,13.22,80.32,78.8,88,75,6.93,mist
7,Ginir,ET,7.13,40.7,57.29,67,45,3.58,scattered clouds
8,Gamboula,CF,4.12,15.14,66.49,97,100,2.06,moderate rain
9,Saint Pete Beach,US,27.73,-82.74,82.4,88,1,6.93,clear sky
10,Dikson,RU,73.51,80.55,32.49,99,100,20.36,overcast clouds
11,Ajtos,BG,42.7,27.25,57.99,93,0,4.7,clear sky
12,Ponta Delgada,PT,37.73,-25.67,68.0,82,40,10.29,scattered clouds
13,Sonipat,IN,28.98,77.02,84.99,78,0,1.83,mist
14,Arraial Do Cabo,BR,-22.97,-42.03,70.23,77,39,19.93,light rain
15,Souillac,MU,-20.52,57.52,71.6,94,40,3.36,shower rain
16,Cayenne,GF,4.93,-52.33,73.4,100,20,10.45,few clouds
17,Hurghada,EG,27.26,33.81,82.4,51,0,14.99,clear sky
18,Adilabad,IN,19.67,78.53,78.51,86,100,2.59,light rain
19,Hellin,ES,38.51,-1.7,61.0,88,100,1.45,overcast clouds
20,Padang,ID,-0.95,100.35,79.56,75,100,1.99,light rain
21,Mar Del Plata,AR,-38.0,-57.56,52.0,93,20,11.41,few clouds
22,Hermanus,ZA,-34.42,19.23,48.99,86,0,1.99,clear sky
23,Kagoro,NG,9.6,8.38,67.05,99,100,3.18,overcast clouds
24,Santa Lucia,ES,27.91,-15.54,71.6,73,20,20.8,few clouds
25,Chicama,PE,-7.84,-79.15,67.15,72,0,6.46,clear sky
26,Irtyshskiy,RU,58.33,68.13,42.08,96,100,6.11,overcast clouds
27,Hithadhoo,MV,-0.6,73.08,82.78,73,34,11.97,scattered clouds
28,Tarnogskiy Gorodok,RU,60.5,43.58,50.04,95,100,4.81,overcast clouds
29,Tasiilaq,GL,65.61,-37.64,35.6,93,100,55.25,moderate rain
30,Berlevag,NO,70.86,29.09,47.12,90,99,14.16,overcast clouds
31,Guarapari,BR,-20.67,-40.5,75.2,73,90,11.41,overcast clouds
32,Ancud,CL,-41.87,-73.82,46.99,87,10,2.24,clear sky
33,Bredasdorp,ZA,-34.53,20.04,50.0,87,9,3.36,clear sky
34,Touros,BR,-5.2,-35.46,78.8,83,40,10.29,scattered clouds
35,Khuzdar,PK,27.74,66.64,66.11,25,0,6.8,clear sky
36,Strezhevoy,RU,60.73,77.59,32.0,96,75,8.95,broken clouds
37,Carutapera,BR,-1.2,-46.02,78.12,80,0,7.43,clear sky
38,Port Alfred,ZA,-33.59,26.89,54.09,77,85,6.31,light rain
39,Hofn,IS,64.25,-15.21,43.43,74,100,6.82,overcast clouds
40,Rocha,UY,-34.48,-54.33,45.36,85,0,6.46,clear sky
41,Victoria,HK,22.29,114.16,82.99,65,5,3.0,clear sky
42,Sao Filipe,CV,14.9,-24.5,78.49,83,1,9.86,clear sky
43,Saint-Philippe,RE,-21.36,55.77,70.0,73,5,3.36,clear sky
44,Xuddur,SO,4.12,43.89,72.95,87,100,7.58,overcast clouds
45,Vila Velha,BR,-20.33,-40.29,75.2,73,90,11.41,overcast clouds
46,Zaranj,AF,30.97,61.88,49.3,44,0,27.49,clear sky
47,Liverpool,GB,53.41,-2.98,52.0,87,14,8.05,few clouds
48,Morant Bay,JM,17.88,-76.41,84.2,79,20,6.93,few clouds
49,Port Elizabeth,ZA,-33.92,25.57,51.8,87,40,9.17,scattered clouds
50,Alta Floresta,BR,-9.88,-56.09,71.67,91,37,3.44,scattered clouds
51,Asha,RU,55.0,57.27,40.19,69,100,7.05,overcast clouds
52,Buchmany,UA,51.07,28.04,52.09,94,100,1.99,overcast clouds
53,Porto Walter,BR,-8.27,-72.74,78.6,56,0,1.72,clear sky
54,Narsaq,GL,60.92,-46.05,41.0,86,83,6.69,light rain
55,Punta Arenas,CL,-53.15,-70.92,46.4,81,40,20.8,scattered clouds
56,East London,ZA,-33.02,27.91,54.75,76,69,11.18,light rain
57,Yar-Sale,RU,66.83,70.83,35.98,97,100,12.17,light rain
58,Alcudia,ES,39.85,3.12,60.8,82,97,11.41,light rain
59,Sakakah,SA,29.97,40.21,66.2,20,0,3.36,clear sky
60,Leh,IN,34.17,77.58,41.4,53,0,2.66,clear sky
61,Jamestown,US,42.1,-79.24,60.8,100,90,16.11,mist
62,Kruisfontein,ZA,-34.0,24.73,48.99,94,68,1.01,light rain
63,Hedaru,TZ,-4.5,37.9,65.95,89,66,1.41,broken clouds
64,Havelock,US,34.88,-76.9,73.99,88,100,6.33,overcast clouds
65,Vila Franca Do Campo,PT,37.72,-25.43,68.0,82,40,10.29,scattered clouds
66,Torbay,CA,47.67,-52.73,52.0,87,90,19.46,overcast clouds
67,Korla,CN,41.76,86.15,49.51,45,31,2.15,scattered clouds
68,Mao,ES,39.89,4.27,59.0,82,98,16.11,light rain
69,Promyshlennovskiy,RU,55.48,86.2,33.8,99,90,4.47,overcast clouds
70,Alcaniz,ES,41.05,-0.13,55.99,72,0,15.99,clear sky
71,Boffa,GN,10.17,-14.03,75.65,92,11,3.09,few clouds
72,Kulhudhuffushi,MV,6.62,73.07,82.9,75,100,16.11,overcast clouds
73,Havre-Saint-Pierre,CA,50.23,-63.6,37.4,100,90,9.17,mist
74,Lagoa,PT,39.05,-27.98,68.41,80,48,12.77,scattered clouds
75,Georgetown,MY,5.41,100.34,82.4,83,20,3.36,few clouds
76,Saint-Georges,GD,12.06,-61.75,80.6,88,20,5.3,few clouds
77,Sorland,NO,67.67,12.69,46.4,93,75,3.36,broken clouds
78,Kargasok,RU,59.06,80.86,30.63,95,86,6.67,overcast clouds
79,Klaksvik,FO,62.23,-6.59,44.6,93,100,14.99,overcast clouds
80,Upernavik,GL,72.79,-56.15,37.74,75,0,2.35,clear sky
81,Kuri,KR,37.6,127.14,64.4,59,75,2.24,broken clouds
82,Saint George,US,37.1,-113.58,78.01,16,1,7.02,clear sky
83,Nanortalik,GL,60.14,-45.24,39.78,85,50,10.58,scattered clouds
84,Novi Di Modena,IT,44.89,10.9,57.99,90,100,5.59,heavy intensity rain
85,Zaraza,VE,9.35,-65.32,74.52,96,100,3.71,overcast clouds
86,Namibe,AO,-15.2,12.15,61.48,82,0,5.39,clear sky
87,Rawson,AR,-43.3,-65.1,48.34,69,0,7.11,clear sky
88,Carnarvon,AU,-24.87,113.63,69.8,64,0,25.28,clear sky
89,Moose Factory,CA,51.26,-80.61,28.4,92,1,5.82,clear sky
90,Hambantota,LK,6.12,81.12,78.8,94,20,10.29,few clouds
91,Soyo,AO,-6.13,12.37,75.45,84,100,7.96,overcast clouds
92,Veraval,IN,20.9,70.37,79.81,76,100,11.7,overcast clouds
